ID,Gender,Age,Height,Weight,Body Shape,bkgApose,nobkgApose,bkgStandardPose,nobkgStandardPose,bkgTpose,nobkgTpose,bkgFreePose,nobkgFreePose,MidNeckCircumference,NeckCircumference1,ShoulderWidth,SleeveCircumference,ArmLength-1,BicepsCircumference,WristCircumference,BreastCircumference,UpperBreastCircumference,LowerBreastCircumference,WaistCircumference1,AbodomenCircumference,CoxaCircumference,HipCircumference,ThighCircumference,CalfCircumference,LegLength-1,FrontNeck2HipLength-1,BackNeck2HipLength-1,NeckCircumference-2,ArmLength-2,WaistCircumference-2,LegLength-2,FrontNeck2HipLength-2,BackNeck2HipLength-2,HeightOfChest,DistanceOfChest,NapeToWaist,Knee circumference,WidthOfBack,Coxa2HipBottom,UpperHipCircumference
1721,male,57,168,68.5,small belly,1686-320-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,33,19,96,NaN,NaN,95,92,NaN,100,54,39,NaN,NaN,NaN,41,60,89,99,73,71,NaN,NaN,NaN,40,38,NaN,NaN
1722,male,50,175,86,small belly,1687-321-1.jpg,NaN,NaN,NaN,NaN,NaN,1687-321-4.jpg,NaN,NaN,NaN,42,NaN,NaN,35,19,103,NaN,NaN,100,99,NaN,108,65,43,NaN,NaN,NaN,45,64,95,105,79,77,NaN,NaN,NaN,46,40,NaN,NaN
1723,male,55,171,78.2,small belly,1688-322-1.jpg,NaN,NaN,NaN,NaN,NaN,1689-323-4.jpg,NaN,NaN,NaN,43,NaN,NaN,34,19,101,NaN,NaN,99,99,NaN,97,55,39,NaN,NaN,NaN,43,65,95,101,75,73,NaN,NaN,NaN,40,41,NaN,NaN
1724,male,30,168,81.9,small belly,1689-323-1.jpg,NaN,NaN,NaN,NaN,NaN,1689-323-4.jpg,NaN,NaN,NaN,40,NaN,NaN,33,18,105,NaN,NaN,100,103,NaN,101,62,43,NaN,NaN,NaN,42,56,94,91,72,70,NaN,NaN,NaN,42,38,NaN,NaN
1725,female,47,157,53.8,rectangle,1690-324-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,NaN,NaN,31,15,88,NaN,NaN,76,76,NaN,92,54,37,NaN,NaN,NaN,35,56,72,95,61,58,27,14,38,39,33,NaN,NaN
1726,male,51,178,90,small belly,1691-325-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47,NaN,NaN,35,20,105,NaN,NaN,99.5,102,NaN,107.5,65,43,NaN,NaN,NaN,43,67,104,100,77,75,NaN,NaN,NaN,42,45,NaN,NaN
1727,male,32,173,65.6,NaN,1692-327-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,34,18,91,NaN,NaN,83,85,NaN,95,55,37,NaN,NaN,NaN,41,64,85,100,75,73,NaN,NaN,NaN,40,38,NaN,NaN
1728,male,63,170,90,small belly,1693-328-1.jpg,NaN,NaN,NaN,NaN,NaN,1693-328-5.jpg,NaN,NaN,NaN,47,NaN,NaN,35,19,111,NaN,NaN,108,116,NaN,106,61,40,NaN,NaN,NaN,49,62,106,96,77,75,NaN,NaN,NaN,46,45,NaN,NaN
1729,male,42,164,72.8,small belly,1694-329-1.jpg,NaN,1694-329-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,33,18,100,NaN,NaN,94,98,NaN,98,58,40,NaN,NaN,NaN,43,59,92,95,72,70,NaN,NaN,NaN,38,42,NaN,NaN
1730,female,39,161,52,triangle,1695-331-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,28,15,83,NaN,NaN,71,77,NaN,94,52,37,NaN,NaN,NaN,37,58,76,96,61,58,24,15,37,37,38,NaN,NaN
1731,female,33,160,54.5,rectangle,1696-332-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,30,17,89,NaN,NaN,77,78,NaN,93,54,37,NaN,NaN,NaN,35,58,76,98,62,59,26,12,39,38,35,NaN,NaN
1732,male,30,172,85.5,small belly,1697-333-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,35,19,100,NaN,NaN,94,98,NaN,108,66,46,NaN,NaN,NaN,44,61,95,99,75,73,NaN,NaN,NaN,46,41,NaN,NaN
1733,female,29,172,59.5,triangle,1698-335-1.jpg,NaN,NaN,NaN,NaN,NaN,1698-335-4.jpg,NaN,NaN,NaN,38,NaN,NaN,29,16,89,NaN,NaN,76,73,NaN,98,57,39,NaN,NaN,NaN,35,58,80,104,65,62,24,13,41,40,36,NaN,NaN
1734,male,33,183,108,small belly,1699-337-1.jpg,NaN,1699-337-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48,NaN,NaN,41,21,111,NaN,NaN,105,112,NaN,115,72,47,NaN,NaN,NaN,48,63,107,103,79,77,NaN,NaN,NaN,48,46,NaN,NaN
1735,male,56,180,73,small belly,1700-338-1.jpg,NaN,1700-338-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,32,19,97,NaN,NaN,88,90,NaN,100,55,37,NaN,NaN,NaN,42,64,90,105,76,74,NaN,NaN,NaN,40,43,NaN,NaN
1736,male,32,180,79.8,standard,1701-339-1.jpg,NaN,1701-339-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,34,17,103,NaN,NaN,96,93,NaN,104,61,40,NaN,NaN,NaN,42,62,91,102,77,75,NaN,NaN,NaN,40,42,NaN,NaN
1737,male,57,165,55,standard,1702-340-1.jpg,NaN,NaN,NaN,NaN,NaN,1702-340-4.jpg,NaN,NaN,NaN,41,NaN,NaN,30,16,90,NaN,NaN,81,82,NaN,94,51,34,NaN,NaN,NaN,39,61,84,98,71,69,NaN,NaN,NaN,38,39,NaN,NaN
1738,female,52,164.5,53.5,triangle,1703-341-1.jpg,NaN,1703-341-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,NaN,NaN,30,15,85,NaN,NaN,73,73,NaN,94,55,39,NaN,NaN,NaN,35,58,75,98,66,63,25,15,40,38,34,NaN,NaN
1739,female,25,162,55.2,rectangle,1704-344-1.jpg,NaN,1704-344-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,30,16,91,NaN,NaN,75,77,NaN,93,59,37,NaN,NaN,NaN,36,58,75,98,63,61,25,14,40,39,38,NaN,NaN
1740,female,34,163,60.8,triangle,1705-345-1.jpg,NaN,1705-345-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,31,14,91,NaN,NaN,80,74,NaN,98,56,37,NaN,NaN,NaN,37,59,73,106,61,58,25,13,38,37,35,NaN,NaN
1741,male,35,169,55.5,standard,1706-348-1.jpg,NaN,1706-348-6.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,30,18,88,NaN,NaN,80,77,NaN,90,50,36,NaN,NaN,NaN,40,61,77,96,72,71,NaN,NaN,NaN,38,41,NaN,NaN
1742,male,33,178,86.5,small belly,1707-350-1.jpg,NaN,1707-350-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,NaN,NaN,35,19,105,NaN,NaN,97,99,NaN,104,63,43,NaN,NaN,NaN,44,62,92,100,81,79,NaN,NaN,NaN,40,44,NaN,NaN
1743,male,34,175,66.7,standard,1708-351-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,31,16,95,NaN,NaN,84,87,NaN,98,54,38,NaN,NaN,NaN,38,64,95,98,69,67,NaN,NaN,NaN,37,41,NaN,NaN
1744,female,36,170,54,triangle,1709-354-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,27,15,84,NaN,NaN,70,66,NaN,91,54,38,NaN,NaN,NaN,35,59,65,104,64,61,26,14,41,39,38,NaN,NaN
1745,female,48,147,44.8,hourglass,1710-355-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,NaN,NaN,28,15,82,NaN,NaN,66,70,NaN,90,52,34,NaN,NaN,NaN,35,52,67,92,56,54,25,12,36,35,34,NaN,NaN
1746,female,52,167,63,rectangle,1711-356-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,31,16,95,NaN,NaN,86,86.5,NaN,94.5,55,37,NaN,NaN,NaN,37,59,88,101,63,60,25,17,37,37,40,NaN,NaN
1747,female,35,162,62,rectangle,1712-357-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,31,18,94,NaN,NaN,81,82,NaN,97,56,39,NaN,NaN,NaN,38,56,79,103,61,58,25,15,39,40,39,NaN,NaN
1748,male,37,172,78.7,standard,1713-359-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,35,19,97,NaN,NaN,95,94,NaN,102,60,41,NaN,NaN,NaN,44,62,91,96,77,75,NaN,NaN,NaN,40,43,NaN,NaN
1749,female,35,157,52.3,triangle,1714-361-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,29,15,87,NaN,NaN,73,77,NaN,94,56,35,NaN,NaN,NaN,34,56,76,92,62,59,25,17,40,36,35,NaN,NaN
1750,male,35,186,89.5,standard,1715-364-1.jpg,NaN,1715-364-5.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47,NaN,NaN,35,19,104,NaN,NaN,98,93,NaN,104,61,41,NaN,NaN,NaN,45,68,92,106,79,77,NaN,NaN,NaN,40,45,NaN,NaN
1751,male,37,170,93.8,small belly,1716-365-1.jpg,NaN,1716-365-6.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,NaN,NaN,35,19,109,NaN,NaN,102,107,NaN,114,70,44,NaN,NaN,NaN,47,60,100,98,73,71,NaN,NaN,NaN,44,44,NaN,NaN
1752,male,29,170,60.7,standard,1717-366-1.jpg,NaN,1717-366-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,32,18,90,NaN,NaN,81,82,NaN,92,54,37,NaN,NaN,NaN,39,60,80,94,73,71,NaN,NaN,NaN,36,41,NaN,NaN
1753,male,23,167,57.5,standard,1718-367-1.jpg,NaN,1718-367-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,NaN,NaN,30,17,86,NaN,NaN,82,84,NaN,93,54,36,NaN,NaN,NaN,38,60,82,97,69,67,NaN,NaN,NaN,40,37,NaN,NaN
1754,male,32,172,71,small belly,1719-368-1.jpg,NaN,1719-368-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,31,17,96,NaN,NaN,91,90,NaN,98,56,38,NaN,NaN,NaN,42,63,88,99,73,71,NaN,NaN,NaN,39,42,NaN,NaN
1755,male,27,166,68.3,standard,1720-370-1.jpg,NaN,1720-370-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,33,20,95,NaN,NaN,89,85,NaN,95,60,40,NaN,NaN,NaN,44,58,83,94,74,72,NaN,NaN,NaN,38,42,NaN,NaN
1756,male,35,175,78.2,standard,1721-373-1.jpg,NaN,1721-373-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,33,19,100,NaN,NaN,94,90,NaN,106,61,42,NaN,NaN,NaN,42,62,92,99,78,76,NaN,NaN,NaN,42,42,NaN,NaN
1757,female,28,165,59.5,hourglass,1722-375-1.jpg,NaN,NaN,NaN,NaN,NaN,1722-375-4.jpg,NaN,NaN,NaN,39,NaN,NaN,30,16,88,NaN,NaN,73,74,NaN,98,58,37,NaN,NaN,NaN,37,58,79,100,61,59,24,15,40,41,37,NaN,NaN
1758,male,59,168,71.5,small belly,1723-376-1.jpg,NaN,1723-376-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,32,18,96,NaN,NaN,92,98,NaN,98,58,38,NaN,NaN,NaN,44,60,94,94,76,74,NaN,NaN,NaN,40,42,NaN,NaN
1759,male,42,170,80,big belly,1724-380-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,35,19,99,NaN,NaN,96,102,NaN,100,61,40,NaN,NaN,NaN,43,59,91,92,76,74,NaN,NaN,NaN,40,41,NaN,NaN
1760,male,32,174,59,standard,1725-382-1.jpg,NaN,1725-382-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,28,17,92,NaN,NaN,83,80,NaN,94,54,36,NaN,NaN,NaN,40,62,81,100,77,75,NaN,NaN,NaN,38,40,NaN,NaN
1761,male,36,164,69,small belly,1726-383-1.jpg,NaN,NaN,NaN,1726-383-5.jpg,NaN,1726-383-4.jpg,NaN,NaN,NaN,44,NaN,NaN,34,19,98,NaN,NaN,92,95,NaN,98,58,38,NaN,NaN,NaN,45,57,91,94,73,71,NaN,NaN,NaN,39,42,NaN,NaN
1762,female,21,168,52.2,triangle,1727-384-1.jpg,NaN,NaN,NaN,NaN,NaN,1727-384-4.jpg,NaN,NaN,NaN,40,NaN,NaN,28,15,84,NaN,NaN,76,72,NaN,90,57,34,NaN,NaN,NaN,36,60,70,102,63,61,23,13,39,35,38,NaN,NaN
1763,female,21,170,67,rectangle,1728-385-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,32,17,99,NaN,NaN,84,82,NaN,103,64,40,NaN,NaN,NaN,36,60,79,106,65,62,26,13,42,40,40,NaN,NaN
1764,female,21,165,67,rectangle,1729-386-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,34,16,98,NaN,NaN,85,84,NaN,99,58,39,NaN,NaN,NaN,40,60,82,100,63,60,24,15,39,40,38,NaN,NaN
1765,male,22,165,69.3,standard,1730-387-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,34,18,90,NaN,NaN,84,87,NaN,100,62,42,NaN,NaN,NaN,40,60,82,97,72,70,NaN,NaN,NaN,42,40,NaN,NaN
1766,male,34,170,60,standard,1731-388-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,31,16,100,NaN,NaN,94,88,NaN,94,53,37,NaN,NaN,NaN,39,63,82,97,72,70,NaN,NaN,NaN,38,42,NaN,NaN
1767,male,35,163,71.7,small belly,1732-389-1.jpg,NaN,NaN,NaN,NaN,NaN,1732-389-4.jpg,NaN,NaN,NaN,42,NaN,NaN,33,18,100,NaN,NaN,94,93,NaN,100,58,40,NaN,NaN,NaN,41,58,90,91,71,69,NaN,NaN,NaN,41,40,NaN,NaN
1768,female,30,169,57,rectangle,1733-390-1.jpg,NaN,1733-390-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,30,16,93,NaN,NaN,83,89,NaN,95,54,35,NaN,NaN,NaN,36,60,87,102,64,62,24,14,40,38,35,NaN,NaN
1769,male,35,176,82.2,standard,1734-391-1.jpg,NaN,1734-391-5.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,35,19,104,NaN,NaN,97,97,NaN,99,60,41,NaN,NaN,NaN,44,61,99,102,77,75,NaN,NaN,NaN,40,43,NaN,NaN
1770,female,60,165,61.4,rectangle,1735-392-1.jpg,NaN,1735-392-8.jpg,NaN,NaN,NaN,1735-392-7.jpg,NaN,NaN,NaN,37,NaN,NaN,32,17,95,NaN,NaN,83,88,NaN,99,55,38,NaN,NaN,NaN,38,61,89,103,67,64,25,15,41,40,35,NaN,NaN
1771,female,60,156,56.3,triangle,1736-393-1.jpg,NaN,1736-393-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39,NaN,NaN,31,17,90,NaN,NaN,82,85,NaN,98,57,38,NaN,NaN,NaN,34,55,82,94,62,59,25,14,39,40,37,NaN,NaN
1772,male,48,177,75,standard,1737-394-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,32,19,98,NaN,NaN,92,95,NaN,100,54,40,NaN,NaN,NaN,42,62,93,103,77,75,NaN,NaN,NaN,42,41,NaN,NaN
1773,male,52,180,80,standard,1738-395-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,34,20,100,NaN,NaN,96,97,NaN,100,57,40,NaN,NaN,NaN,44,63,90,102,79,77,NaN,NaN,NaN,41,41,NaN,NaN
1774,male,52,175,74,small belly,1739-396-1.jpg,NaN,NaN,NaN,NaN,NaN,1739-396-6.jpg,NaN,NaN,NaN,43,NaN,NaN,36,20,104,NaN,NaN,101,104,NaN,97,55,40,NaN,NaN,NaN,45,62,97,103,79,77,NaN,NaN,NaN,41,41,NaN,NaN
1775,male,56,173,67,standard,1740-397-1.jpg,NaN,NaN,NaN,NaN,NaN,1740-397-4.jpg,NaN,NaN,NaN,40,NaN,NaN,32,20,94,NaN,NaN,89,90,NaN,97,55,40,NaN,NaN,NaN,40,62,90,99,77,75,NaN,NaN,NaN,40,38,NaN,NaN
1776,male,58,174,64.4,standard,1741-398-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,31,19,96,NaN,NaN,89,84,NaN,93,53,38,NaN,NaN,NaN,40,65,83,104,78,76,NaN,NaN,NaN,39,38,NaN,NaN
1777,male,23,168,62.1,standard,1742-399-1.jpg,NaN,1742-399-5.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,31,18,90,NaN,NaN,85,82,NaN,98,57,40,NaN,NaN,NaN,39,59,75,95,70,68,NaN,NaN,NaN,40,38,NaN,NaN
1778,male,52,160,71.4,standard,1745-402-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,34,20,100,NaN,NaN,94,99,NaN,101,57,41,NaN,NaN,NaN,43,59,93,94,72,70,NaN,NaN,NaN,40,39,NaN,NaN
1779,male,45,174,70.1,standard,1746-404-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,30,17,90,NaN,NaN,85,88,NaN,94,55,38,NaN,NaN,NaN,43,61,87,98,74,72,NaN,NaN,NaN,39,38,NaN,NaN
1780,male,51,176,79.3,small belly,1747-405-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,33,19,102,NaN,NaN,93,95,NaN,101,56,41,NaN,NaN,NaN,43,63,92,107,76,74,NaN,NaN,NaN,42,43,NaN,NaN
1781,male,44,162,65,small belly,1748-406-1.jpg,NaN,1748-406-4.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,34,19,92,NaN,NaN,87,87,NaN,94,55,38,NaN,NaN,NaN,41,58,85,92,72,70,NaN,NaN,NaN,39,38,NaN,NaN
1782,male,50,173,62,standard,1749-408-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,33,19,95,NaN,NaN,87,88,NaN,95,57,38,NaN,NaN,NaN,39,62,84,99,76,74,NaN,NaN,NaN,41,39,NaN,NaN
1783,male,50,170,55,standard,1750-409-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,30,19,92,NaN,NaN,86,82,NaN,90,53,37,NaN,NaN,NaN,39,59,78,97,76,74,NaN,NaN,NaN,39,39,NaN,NaN
1784,male,31,176,57.7,standard,1751-410-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,30,18,91,NaN,NaN,83,76,NaN,93,40,36,NaN,NaN,NaN,39,61,77,100,78,76,NaN,NaN,NaN,40,38,NaN,NaN
1785,male,51,168,78,big belly,1752-411-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,38,20,100,NaN,NaN,97,105,NaN,103,64,41,NaN,NaN,NaN,45,56,95,96,74,72,NaN,NaN,NaN,42,40,NaN,NaN
1786,male,45,165,69.3,small belly,1753-412-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,34,18,92,NaN,NaN,87,90,NaN,102,58,40,NaN,NaN,NaN,42,61.5,89,94.5,70,68,NaN,NaN,NaN,42,40,NaN,NaN
1787,male,52,172,66.5,standard,1754-413-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,32,19,96,NaN,NaN,90,86,NaN,94,59,38,NaN,NaN,NaN,40,61,80,98,77,75,NaN,NaN,NaN,40,38,NaN,NaN
1788,male,49,170,70.8,small belly,1755-414-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,NaN,NaN,30.5,19,95,NaN,NaN,89,92.5,NaN,95,54,41,NaN,NaN,NaN,41,61,90,98.5,69,67,NaN,NaN,NaN,40,44,NaN,NaN
1789,male,48,164,66,NaN,1756-415-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,32,18,94,NaN,NaN,86,85,NaN,98,57,41,NaN,NaN,NaN,41,59,85,97,76,74,NaN,NaN,NaN,43,41,NaN,NaN
1790,female,49,157,67.1,triangle,1757-416-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN,32,17,95,NaN,NaN,85,85,NaN,104,64,41,NaN,NaN,NaN,36,55,84,98,64,61,27,14,41,43,35,NaN,NaN
1791,male,41,170,83.4,small belly,1758-417-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,38,20,103,NaN,NaN,99,101,NaN,105,62,47,NaN,NaN,NaN,44,61,98,95,75,73,NaN,NaN,NaN,45,42,NaN,NaN
1792,male,51,172,60,NaN,1759-418-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,32,18,94,NaN,NaN,88,87,NaN,89,50,38,NaN,NaN,NaN,39,62,83,97,75,73,NaN,NaN,NaN,40,40,NaN,NaN
1793,male,50,167,87.7,big belly,1760-420-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,38,20,110,NaN,NaN,106,110,NaN,105,56,42,NaN,NaN,NaN,46,57,100,95,76,74,NaN,NaN,NaN,43,42,NaN,NaN
1794,male,44,176,72.5,standard,1761-421-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,29,20,100,NaN,NaN,92,93,NaN,101,54,40.5,NaN,NaN,NaN,42,66.5,91,99,76,74,NaN,NaN,NaN,42,39,NaN,NaN
1795,male,44,167,65.2,standard,1762-422-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,NaN,NaN,34,19,93,NaN,NaN,88,87,NaN,96,56,41,NaN,NaN,NaN,40,60,83,96,73,71,NaN,NaN,NaN,39,38,NaN,NaN
1796,male,36,162,55.3,standard,1763-423-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38,NaN,NaN,32,17,83,NaN,NaN,78,78,NaN,93,55,37,NaN,NaN,NaN,40,59,78,94,71,69,NaN,NaN,NaN,39,36,NaN,NaN
1797,male,57,173,59.2,standard,1764-424-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,31,20.5,89,NaN,NaN,83,81,NaN,98,54,38.5,NaN,NaN,NaN,40,62,82,97.5,72,70,NaN,NaN,NaN,39.5,39,NaN,NaN
1798,male,37,178,77.6,small belly,1765-425-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,33,18,102,NaN,NaN,98,98,NaN,97,57,40,NaN,NaN,NaN,42,62,95,104,77,75,NaN,NaN,NaN,40,40,NaN,NaN
1799,male,44,168,70.4,small belly,1766-426-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,34,18,100,NaN,NaN,92,91,NaN,96,54,40,NaN,NaN,NaN,43,60,89,96,76,74,NaN,NaN,NaN,40,43,NaN,NaN
1800,male,45,172,81.5,small belly,1767-427-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,36,19,106,NaN,NaN,102,101,NaN,103,57,40,NaN,NaN,NaN,44,62,95,97,77,75,NaN,NaN,NaN,41,43,NaN,NaN
1801,male,42,162,58,standard,1768-429-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,29,20,91.5,NaN,NaN,88,83,NaN,94,52,34,NaN,NaN,NaN,43,57,80,91,63,61,NaN,NaN,NaN,40.5,39,NaN,NaN
1802,male,48,160,64,standard,1770-431-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,33,17,100,NaN,NaN,95,96,NaN,96,56,39,NaN,NaN,NaN,40,59,88,95,73,71,NaN,NaN,NaN,40,39,NaN,NaN
1803,male,53,172,67.7,standard,1771-432-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41,NaN,NaN,32,18,95,NaN,NaN,88.5,94,NaN,96,54,38.5,NaN,NaN,NaN,40,62.5,95,99,71,69,NaN,NaN,NaN,39,39,NaN,NaN
1804,male,49,175,75.7,standard,1772-433-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,33,19,101,NaN,NaN,95,98,NaN,101,58,40,NaN,NaN,NaN,43,59,95,101,79,77,NaN,NaN,NaN,43,42,NaN,NaN
1805,male,53,170,77.1,small belly,1773-434-1.jpg,NaN,NaN,NaN,NaN,NaN,1773-434-4.jpg,NaN,NaN,NaN,42,NaN,NaN,34,19,104,NaN,NaN,103,104,NaN,101,60,43,NaN,NaN,NaN,43,61,97,98,76,74,NaN,NaN,NaN,43,40,NaN,NaN
1806,male,53,175,72.2,standard,1774-435-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,34,19,99,NaN,NaN,94,97,NaN,99,59,42,NaN,NaN,NaN,40,64,90,97,76,74,NaN,NaN,NaN,45,41,NaN,NaN
1807,male,32,172,95.5,small belly,1775-436-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,NaN,NaN,36,20,113,NaN,NaN,105,110,NaN,110,67,47,NaN,NaN,NaN,44,61,106,95,78,76,NaN,NaN,NaN,47,41,NaN,NaN
1808,male,29,173,88,NaN,1776-437-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,36,20,110,NaN,NaN,103,105,NaN,105,63,42,NaN,NaN,NaN,43,59,96,101,77,75,NaN,NaN,NaN,42,43,NaN,NaN
1809,male,36,178,70.2,standard,1777-438-1.jpg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42,NaN,NaN,32,19,90,NaN,NaN,84,80,NaN,102,62,39,NaN,NaN,NaN,39,64,84,103,80,78,NaN,NaN,NaN,40,40,NaN,NaN
